scope,row_i,sample_name,jaw,path,model_count,score_composite_mean_across_models,score_composite_std_across_models,score_composite,d21_f1,d21_iou,f1_macro,iou_macro,acc_no_bg,models_available
GLOBAL_MEAN_ACROSS_MODELS,13,01328DDN,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01328DDN,4,0.9452637266206612,0.02370621674612198,0.9452637266206612,0.9656301838850129,0.9342492807034456,0.947516774814281,0.9022777638983381,0.951007326007326,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,14,X9QY6TGT,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/X9QY6TGT,4,0.964187955003073,0.019824968385953472,0.964187955003073,0.9767086934237093,0.9549681828561174,0.9664895063939605,0.9368449267709129,0.9670329670329672,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,15,ERCT8ZLW,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/ERCT8ZLW,4,0.7656207830723444,0.11666014412899112,0.7656207830723444,0.8911571053136915,0.8110710554495036,0.6911797788659583,0.5889891427960365,0.6932234432234432,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,16,0165W7J4,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/0165W7J4,4,0.9387967353131581,0.024937489049541302,0.9387967353131581,0.9720649796610322,0.9461706705011332,0.9218093187768185,0.8892476631537495,0.9615384615384615,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,17,01FUZ18R,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01FUZ18R,4,0.9393807563244689,0.010380868862742263,0.9393807563244689,0.946869018707563,0.9002845757988498,0.9470354987800702,0.9167494891026794,0.9673382173382173,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,18,014996KX,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/014996KX,4,0.9683371101196708,0.015775152123362692,0.9683371101196708,0.9792197582857216,0.9598715519125307,0.9707121866955165,0.9441967372117236,0.971916971916972,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,19,R8YTI9HB,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/R8YTI9HB,4,0.9366610669309334,0.029213206891887025,0.9366610669309334,0.9456145491501651,0.8977258928012628,0.9495300836926727,0.905885085730731,0.9482600732600732,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,21,7PQAZ8X1,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/7PQAZ8X1,4,0.9094732206042946,0.06693600109778237,0.9094732206042946,0.9268822394145793,0.871025795600327,0.9219937567961801,0.8621346467918397,0.9177350427350428,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,22,9OOBRVB8,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/9OOBRVB8,4,0.9217358152349362,0.034529289739148476,0.9217358152349362,0.9352483946251021,0.8798588855273766,0.9348125763058392,0.8816338953837008,0.9317765567765568,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,23,4J24X0ES,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/4J24X0ES,4,0.8982008762924815,0.038192598288458765,0.8982008762924815,0.955902663966671,0.9192818433040681,0.8598014012410031,0.8211967759955802,0.8513431013431014,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,24,016PTY8K,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/016PTY8K,4,0.9166378025881167,0.04195453058378989,0.9166378025881167,0.941013742247633,0.8895545916252583,0.9227909495978254,0.8617327762593753,0.9252136752136753,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,25,38JDN4ZV,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/38JDN4ZV,4,0.5700857275406076,0.029911941837230505,0.5700857275406076,0.9441225419817327,0.8983393955876626,0.2133095615436003,0.17878826465536485,0.31837606837606836,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,27,3HRLKQ4M,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/3HRLKQ4M,4,0.9374875981082555,0.029585304499378174,0.9374875981082555,0.9439901514046254,0.8943867275589914,0.9510780955863405,0.9108919940374309,0.9523809523809523,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,29,01K5X8CN,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01K5X8CN,4,0.8610877966156993,0.038510048177580594,0.8610877966156993,0.9751807621000497,0.9517369726434077,0.7781570945406764,0.7158325677220214,0.8519536019536019,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,30,013NXP1H,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/013NXP1H,4,0.9060631928199926,0.055403355682173396,0.9060631928199926,0.9114997739795084,0.8433354555917072,0.9290074777367335,0.8722457455842201,0.9290293040293041,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,31,211UTGV1,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/211UTGV1,4,0.8905926240589943,0.03353360550143538,0.8905926240589943,0.9204958116584282,0.8529901941161238,0.896154103223616,0.8252247696955046,0.9072039072039072,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,32,H1HUQBYJ,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/H1HUQBYJ,4,0.9433207466267012,0.032220818510760064,0.9433207466267012,0.9603593504877833,0.9249442281295759,0.9478545702689287,0.9047097152623095,0.9517704517704517,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,33,5J9O0LG3,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/5J9O0LG3,4,0.9322988084806203,0.054483663379645414,0.9322988084806203,0.952031913529948,0.9117267521875841,0.9364278323605166,0.8887035745020687,0.9351343101343101,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
GLOBAL_MEAN_ACROSS_MODELS,34,01MCNDR0,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01MCNDR0,4,0.9549495864359672,0.027345170175837805,0.9549495864359672,0.9810304711919279,0.9627971708525123,0.943826799397968,0.9139106039620447,0.9618437118437118,"PointNet,PointNetPP,DGCNN,PointNetTransformer"
